line_type;mkp_name;mkp_order_no;order_date;ordoro_id;sku;item_sale_price;item_tax;shipping_sale;total_per_sku;title;supplier_name;order_status;item_cost;cancelled_value;transport_cost_est;first_pick_date;last_delivery_date;courier;mage_mkp_commission;mkp_estimated_commission;mkp_actual_commission;order_grand_total;ordoro_import_date;tool_import_date;max_shipping_date;max_delivery_date;cd_status;is_clogistique_order;line_status;transport_cost_actual;order_place_time;order_prep_time;order_delivery_time;order_total_time;gm_estimated
ORDER LINE;CDiscount;20092815302VBGY;28.09.2020 13:30;1-300057100;TOP-S30/white;59,95;0;9,95;69,9;;TOP;cancelled;23,08;58,25;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;5,59;69,9;28.09.2020 17:22;28.09.2020 17:30;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Cancelled;0;4;0;0;4;-23,08
ORDER LINE;CDiscount;20092815302VBGY;28.09.2020 13:30;1-300057100;TOP-S30/white;59,95;0;9,95;69,9;;TOP;cancelled;23,08;58,25;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;5,59;69,9;28.09.2020 17:22;28.09.2020 17:30;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Cancelled;0;4;0;0;4;-23,08
ORDER LINE;CDiscount;20092815222VCV9;28.09.2020 13:22;1-300057101;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:19;0000-00-00 00:00:00;UPS;2,63;0;8,12;112,53;28.09.2020 17:22;28.09.2020 17:30;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;37,32
ORDER LINE;CDiscount;20092815222VCV9;28.09.2020 13:22;1-300057101;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:19;0000-00-00 00:00:00;UPS;2,63;0;8,12;112,53;28.09.2020 17:22;28.09.2020 17:30;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;37,32
ORDER LINE;CDiscount;20092815012VH0F;28.09.2020 13:01;1-300057104;TOP-R60/white;66,95;0;9,95;76,9;;TOP;shipped;22,9;0;0;1.10.2020 19:13;0000-00-00 00:00:00;DPD;0;0;11,53;76,9;28.09.2020 17:22;28.09.2020 17:30;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;2;1;7;29,65
ORDER LINE;CDiscount;20092815012VH0F;28.09.2020 13:01;1-300057104;TOP-R60/white;66,95;0;9,95;76,9;;TOP;shipped;22,9;0;0;1.10.2020 19:13;0000-00-00 00:00:00;DPD;0;0;11,53;76,9;28.09.2020 17:22;28.09.2020 17:30;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;2;1;7;29,65
ORDER LINE;conforama;4908217601-A;28.09.2020 12:30;1-300057106;TOP-POLKI-2P-SONOMA;39,95;0;4,98;44,93;;TOP;shipped;13,78;0;0;1.10.2020 18:20;0000-00-00 00:00:00;UPS;0;6,79;0;89,85;28.09.2020 17:22;28.09.2020 17:30;12.10.2020 00:00;21.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;16,87
ORDER LINE;conforama;4908217601-A;28.09.2020 12:30;1-300057106;TOP-POLKI-2P-SONOMA;39,95;0;4,98;44,93;;TOP;shipped;13,78;0;0;1.10.2020 18:20;0000-00-00 00:00:00;UPS;0;6,79;0;89,85;28.09.2020 17:22;28.09.2020 17:30;12.10.2020 00:00;21.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;16,87
ORDER LINE;conforama;4908217601-A;28.09.2020 12:30;1-300057106;TOP-POLKI-2P-SONOMA;39,95;0;4,98;44,93;;TOP;shipped;13,78;0;0;1.10.2020 18:20;0000-00-00 00:00:00;UPS;0;6,79;0;89,85;28.09.2020 17:22;28.09.2020 17:30;12.10.2020 00:00;21.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;16,87
ORDER LINE;conforama;4908217601-A;28.09.2020 12:30;1-300057106;TOP-POLKI-2P-SONOMA;39,95;0;4,98;44,93;;TOP;shipped;13,78;0;0;1.10.2020 18:20;0000-00-00 00:00:00;UPS;0;6,79;0;89,85;28.09.2020 17:22;28.09.2020 17:30;12.10.2020 00:00;21.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;16,87
ORDER LINE;CDiscount;20092816432UX5L;28.09.2020 14:43;1-300057113;TOP-S33/white;59,95;0;9,95;69,9;;TOP;awaiting_fulfillment;23,98;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;DPD;0;0;5,59;69,9;28.09.2020 18:36;28.09.2020 18:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;4;4;0;8;12,73
ORDER LINE;CDiscount;20092816432UX5L;28.09.2020 14:43;1-300057113;TOP-S33/white;59,95;0;9,95;69,9;;TOP;awaiting_fulfillment;23,98;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;DPD;0;0;5,59;69,9;28.09.2020 18:36;28.09.2020 18:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;4;4;0;8;12,73
ORDER LINE;Monechelle;M200923816353;28.09.2020 15:46;1-300057115;TOP-S30/wenge;76,95;0;0;76,95;;TOP;shipped;23,08;0;0;1.10.2020 23:19;0000-00-00 00:00:00;DPD;0;11,54;0;76,95;28.09.2020 18:36;28.09.2020 18:45;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;29,51
ORDER LINE;Monechelle;M200923816353;28.09.2020 15:46;1-300057115;TOP-S30/wenge;76,95;0;0;76,95;;TOP;shipped;23,08;0;0;1.10.2020 23:19;0000-00-00 00:00:00;DPD;0;11,54;0;76,95;28.09.2020 18:36;28.09.2020 18:45;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;29,51
ORDER LINE;CLogistique;20092816592UTZZ;28.09.2020 14:59;1-300057116;TOP-MalwaM2/mix sonoma-white;39,95;0;0;39,95;;TOP;awaiting_fulfillment;12,17;0;11,32;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;3,19;39,95;28.09.2020 18:36;28.09.2020 18:45;29.09.2020 00:00;2.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;6,61
ORDER LINE;CLogistique;20092816592UTZZ;28.09.2020 14:59;1-300057116;TOP-MalwaM2/mix sonoma-white;39,95;0;0;39,95;;TOP;awaiting_fulfillment;12,17;0;11,32;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;3,19;39,95;28.09.2020 18:36;28.09.2020 18:45;29.09.2020 00:00;2.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;6,61
ORDER LINE;CDiscount;20092816562UUMX;28.09.2020 14:56;1-300057117;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:28;0000-00-00 00:00:00;UPS;2,64;0;8,13;112,54;28.09.2020 18:36;28.09.2020 18:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;37,3
ORDER LINE;CDiscount;20092816562UUMX;28.09.2020 14:56;1-300057117;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:28;0000-00-00 00:00:00;UPS;2,64;0;8,13;112,54;28.09.2020 18:36;28.09.2020 18:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;37,3
ORDER LINE;Monechelle;M200923817776;28.09.2020 16:31;1-300057122;TOP-KaroK6/white;139,95;0;0;139,95;;TOP;shipped;47,24;0;0;1.10.2020 18:20;0000-00-00 00:00:00;UPS;0;20,99;0;139,95;28.09.2020 18:36;28.09.2020 18:45;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;48,4
ORDER LINE;Monechelle;M200923817776;28.09.2020 16:31;1-300057122;TOP-KaroK6/white;139,95;0;0;139,95;;TOP;shipped;47,24;0;0;1.10.2020 18:20;0000-00-00 00:00:00;UPS;0;20,99;0;139,95;28.09.2020 18:36;28.09.2020 18:45;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;48,4
ORDER LINE;CDiscount;20092817502UJHX;28.09.2020 15:50;1-300057128;TOP-SZAFKA-S43-ARTISAN;84,95;0;9,95;94,9;;TOP;shipped;31,67;0;0;1.10.2020 19:13;0000-00-00 00:00:00;DPD;0;0;14,23;94,9;28.09.2020 18:36;28.09.2020 18:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;2;1;7;33,18
ORDER LINE;CDiscount;20092817502UJHX;28.09.2020 15:50;1-300057128;TOP-SZAFKA-S43-ARTISAN;84,95;0;9,95;94,9;;TOP;shipped;31,67;0;0;1.10.2020 19:13;0000-00-00 00:00:00;DPD;0;0;14,23;94,9;28.09.2020 18:36;28.09.2020 18:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;2;1;7;33,18
ORDER LINE;CDiscount;20092817482UJTK;28.09.2020 15:48;1-300057129;TOP-MalwaM6/140/sonoma;99,95;0;19,95;119,9;;TOP;shipped;43,95;0;0;1.10.2020 18:18;0000-00-00 00:00:00;UPS;2,88;0;12,47;122,78;28.09.2020 18:36;28.09.2020 18:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;41,1
ORDER LINE;CDiscount;20092817482UJTK;28.09.2020 15:48;1-300057129;TOP-MalwaM6/140/sonoma;99,95;0;19,95;119,9;;TOP;shipped;43,95;0;0;1.10.2020 18:18;0000-00-00 00:00:00;UPS;2,88;0;12,47;122,78;28.09.2020 18:36;28.09.2020 18:45;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;41,1
ORDER LINE;Monechelle;M200923819943;28.09.2020 17:34;1-300057136;TOP-GARDEROBA-PARIS-SONOMA;164,95;0;0;164,95;;TOP;shipped;52,42;0;0;30.09.2020 15:23;0000-00-00 00:00:00;UPS;0;24,74;0;164,95;28.09.2020 19:52;28.09.2020 20:00;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;0;2;3;60,3
ORDER LINE;Monechelle;M200923819943;28.09.2020 17:34;1-300057136;TOP-GARDEROBA-PARIS-SONOMA;164,95;0;0;164,95;;TOP;shipped;52,42;0;0;30.09.2020 15:23;0000-00-00 00:00:00;UPS;0;24,74;0;164,95;28.09.2020 19:52;28.09.2020 20:00;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;0;2;3;60,3
ORDER LINE;conforama;4908934001-A;28.09.2020 15:31;1-300057137;TOP-MalwaM2/white;29,95;0;9,95;39,9;;TOP;shipped;12,17;0;0;1.10.2020 18:24;0000-00-00 00:00:00;UPS;0;5,09;0;79,8;28.09.2020 19:52;28.09.2020 20:00;12.10.2020 00:00;21.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;15,99
ORDER LINE;conforama;4908934001-A;28.09.2020 15:31;1-300057137;TOP-MalwaM2/white;29,95;0;9,95;39,9;;TOP;shipped;12,17;0;0;1.10.2020 18:24;0000-00-00 00:00:00;UPS;0;5,09;0;79,8;28.09.2020 19:52;28.09.2020 20:00;12.10.2020 00:00;21.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;15,99
ORDER LINE;conforama;4908934001-A;28.09.2020 15:31;1-300057137;TOP-MalwaM2/white;29,95;0;9,95;39,9;;TOP;shipped;12,17;0;0;1.10.2020 18:24;0000-00-00 00:00:00;UPS;0;5,09;0;79,8;28.09.2020 19:52;28.09.2020 20:00;12.10.2020 00:00;21.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;15,99
ORDER LINE;conforama;4908934001-A;28.09.2020 15:31;1-300057137;TOP-MalwaM2/white;29,95;0;9,95;39,9;;TOP;shipped;12,17;0;0;1.10.2020 18:24;0000-00-00 00:00:00;UPS;0;5,09;0;79,8;28.09.2020 19:52;28.09.2020 20:00;12.10.2020 00:00;21.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;15,99
ORDER LINE;CDiscount;20092818492U51Y;28.09.2020 16:49;1-300057138;TOP-MalwaM3/white;74,95;0;4,98;79,93;;TOP;shipped;24,87;0;0;1.10.2020 18:18;0000-00-00 00:00:00;UPS;0;0;10,49;174,85;28.09.2020 19:52;28.09.2020 20:00;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;31,25
ORDER LINE;CDiscount;20092818492U51Y;28.09.2020 16:49;1-300057138;TOP-MalwaM4/white;89,95;0;4,98;94,93;;TOP;shipped;30,24;0;0;30.09.2020 15:19;0000-00-00 00:00:00;UPS;0;0;10,49;174,85;28.09.2020 19:52;28.09.2020 20:00;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;38,38
ORDER LINE;CDiscount;20092818492U51Y;28.09.2020 16:49;1-300057138;TOP-MalwaM3/white;74,95;0;4,98;79,93;;TOP;shipped;24,87;0;0;1.10.2020 18:18;0000-00-00 00:00:00;UPS;0;0;10,49;174,85;28.09.2020 19:52;28.09.2020 20:00;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;31,25
ORDER LINE;CDiscount;20092818492U51Y;28.09.2020 16:49;1-300057138;TOP-MalwaM4/white;89,95;0;4,98;94,93;;TOP;shipped;30,24;0;0;30.09.2020 15:19;0000-00-00 00:00:00;UPS;0;0;10,49;174,85;28.09.2020 19:52;28.09.2020 20:00;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;38,38
ORDER LINE;CLogistique;20092818262UATV;28.09.2020 16:26;1-300057139;TOP-RTV140/sonoma;77,95;0;0;77,95;;TOP;awaiting_fulfillment;24,33;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;1,87;0;8,1;79,82;28.09.2020 21:07;28.09.2020 21:10;29.09.2020 00:00;1.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;15,02
ORDER LINE;CLogistique;20092818262UATV;28.09.2020 16:26;1-300057139;TOP-RTV140/sonoma;77,95;0;0;77,95;;TOP;awaiting_fulfillment;24,33;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;1,87;0;8,1;79,82;28.09.2020 21:07;28.09.2020 21:10;29.09.2020 00:00;1.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;15,02
ORDER LINE;CLogistique;20092818572U2SQ;28.09.2020 16:57;1-300057140;TOP-MalwaM3/black;74,95;0;0;74,95;;TOP;awaiting_fulfillment;24,87;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;5,99;74,95;28.09.2020 21:07;28.09.2020 21:10;29.09.2020 00:00;2.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;15,65
ORDER LINE;CLogistique;20092818572U2SQ;28.09.2020 16:57;1-300057140;TOP-MalwaM3/black;74,95;0;0;74,95;;TOP;awaiting_fulfillment;24,87;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;5,99;74,95;28.09.2020 21:07;28.09.2020 21:10;29.09.2020 00:00;2.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;15,65
ORDER LINE;CLogistique;20092819062U0PJ;28.09.2020 17:06;1-300057141;TOP-MalwaM2/white gloss;44,95;0;0;44,95;;TOP;awaiting_fulfillment;13,98;0;11,32;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;6,74;89,9;28.09.2020 21:07;28.09.2020 21:10;30.09.2020 00:00;6.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;5,42
ORDER LINE;CLogistique;20092819062U0PJ;28.09.2020 17:06;1-300057141;TOP-MalwaM2/white gloss;44,95;0;0;44,95;;TOP;awaiting_fulfillment;13,98;0;11,32;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;6,74;89,9;28.09.2020 21:07;28.09.2020 21:10;30.09.2020 00:00;6.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;5,42
ORDER LINE;CLogistique;20092819062U0PJ;28.09.2020 17:06;1-300057141;TOP-MalwaM2/white gloss;44,95;0;0;44,95;;TOP;awaiting_fulfillment;13,98;0;11,32;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;6,74;89,9;28.09.2020 21:07;28.09.2020 21:10;30.09.2020 00:00;6.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;5,42
ORDER LINE;CLogistique;20092819062U0PJ;28.09.2020 17:06;1-300057141;TOP-MalwaM2/white gloss;44,95;0;0;44,95;;TOP;awaiting_fulfillment;13,98;0;11,32;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;6,74;89,9;28.09.2020 21:07;28.09.2020 21:10;30.09.2020 00:00;6.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;5,42
ORDER LINE;CLogistique;20092819562TMOH;28.09.2020 17:56;1-300057142;TOP-MalwaM3/black;74,95;0;0;74,95;;TOP;awaiting_fulfillment;24,87;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;5,99;74,95;28.09.2020 21:07;28.09.2020 21:10;29.09.2020 00:00;2.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;15,65
ORDER LINE;CLogistique;20092819562TMOH;28.09.2020 17:56;1-300057142;TOP-MalwaM3/black;74,95;0;0;74,95;;TOP;awaiting_fulfillment;24,87;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;5,99;74,95;28.09.2020 21:07;28.09.2020 21:10;29.09.2020 00:00;2.10.2020 00:00;Shipped;Yes;Awaiting Protocol;0;4;0;0;4;15,65
ORDER LINE;CDiscount;20092819162TXV4;28.09.2020 17:16;1-300057143;TOP-MalwaM6/140/sonoma;99,95;0;19,95;119,9;;TOP;shipped;43,95;0;0;1.10.2020 18:34;0000-00-00 00:00:00;UPS;2,88;0;12,47;122,78;28.09.2020 21:07;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;41,1
ORDER LINE;CDiscount;20092819162TXV4;28.09.2020 17:16;1-300057143;TOP-MalwaM6/140/sonoma;99,95;0;19,95;119,9;;TOP;shipped;43,95;0;0;1.10.2020 18:34;0000-00-00 00:00:00;UPS;2,88;0;12,47;122,78;28.09.2020 21:07;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;41,1
ORDER LINE;CDiscount;20092819152TY7D;28.09.2020 17:15;1-300057144;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:22;0000-00-00 00:00:00;UPS;2,64;0;8,13;112,54;28.09.2020 21:07;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;37,3
ORDER LINE;CDiscount;20092819152TY7D;28.09.2020 17:15;1-300057144;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:22;0000-00-00 00:00:00;UPS;2,64;0;8,13;112,54;28.09.2020 21:07;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;37,3
ORDER LINE;conforama;4909002001-A;28.09.2020 16:00;1-300057145;TOP-Boston/mix sonoma-white;59,95;0;9,95;69,9;;TOP;shipped;21,65;0;0;30.09.2020 15:27;0000-00-00 00:00:00;UPS;0;10,19;0;69,9;28.09.2020 21:07;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;;No;Awaiting shipment;0;1;0;2;3;26,41
ORDER LINE;conforama;4909002001-A;28.09.2020 16:00;1-300057145;TOP-Boston/mix sonoma-white;59,95;0;9,95;69,9;;TOP;shipped;21,65;0;0;30.09.2020 15:27;0000-00-00 00:00:00;UPS;0;10,19;0;69,9;28.09.2020 21:07;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;;No;Awaiting shipment;0;1;0;2;3;26,41
ORDER LINE;Monechelle;M200923822580;28.09.2020 18:41;1-300057146;TOP-Denver/white;89,95;0;0;89,95;;TOP;shipped;30,77;0;0;30.09.2020 15:28;0000-00-00 00:00:00;UPS;0;13,49;0;89,95;28.09.2020 21:07;28.09.2020 21:10;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;0;2;3;30,7
ORDER LINE;Monechelle;M200923822580;28.09.2020 18:41;1-300057146;TOP-Denver/white;89,95;0;0;89,95;;TOP;shipped;30,77;0;0;30.09.2020 15:28;0000-00-00 00:00:00;UPS;0;13,49;0;89,95;28.09.2020 21:07;28.09.2020 21:10;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;0;2;3;30,7
ORDER LINE;Monechelle;M200923823410;28.09.2020 19:01;1-300057148;TOP-2D4S/120/white_mat;144,95;0;0;144,95;;TOP;shipped;46,7;0;0;30.09.2020 15:20;0000-00-00 00:00:00;UPS;0;21,74;0;144,95;28.09.2020 21:08;28.09.2020 21:10;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;0;2;3;52,35
ORDER LINE;Monechelle;M200923823410;28.09.2020 19:01;1-300057148;TOP-2D4S/120/white_mat;144,95;0;0;144,95;;TOP;shipped;46,7;0;0;30.09.2020 15:20;0000-00-00 00:00:00;UPS;0;21,74;0;144,95;28.09.2020 21:08;28.09.2020 21:10;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;0;2;3;52,35
ORDER LINE;Monechelle;M200923823318;28.09.2020 18:59;1-300057149;TOP-S30/white;76,95;0;0;76,95;;TOP;shipped;23,08;0;0;1.10.2020 19:12;0000-00-00 00:00:00;DPD;0;11,54;0;76,95;28.09.2020 21:08;28.09.2020 21:10;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;4;2;1;7;29,51
ORDER LINE;Monechelle;M200923823318;28.09.2020 18:59;1-300057149;TOP-S30/white;76,95;0;0;76,95;;TOP;shipped;23,08;0;0;1.10.2020 19:12;0000-00-00 00:00:00;DPD;0;11,54;0;76,95;28.09.2020 21:08;28.09.2020 21:10;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;4;2;1;7;29,51
ORDER LINE;Monechelle;M200923822773;28.09.2020 18:46;1-300057150;TOP-MalwaM2/wenge;39,95;0;0;39,95;;TOP;shipped;12,17;0;0;1.10.2020 18:20;0000-00-00 00:00:00;UPS;0;5,99;0;39,95;28.09.2020 21:08;28.09.2020 21:10;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;15,13
ORDER LINE;Monechelle;M200923822773;28.09.2020 18:46;1-300057150;TOP-MalwaM2/wenge;39,95;0;0;39,95;;TOP;shipped;12,17;0;0;1.10.2020 18:20;0000-00-00 00:00:00;UPS;0;5,99;0;39,95;28.09.2020 21:08;28.09.2020 21:10;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;1;1;3;15,13
ORDER LINE;CDiscount;20092819592TLY3;28.09.2020 17:59;1-300057152;TOP-MalwaM6/140/sonoma;99,95;0;19,95;119,9;;TOP;shipped;43,95;0;0;1.10.2020 18:19;0000-00-00 00:00:00;UPS;0;0;9,59;119,9;28.09.2020 21:08;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;46,38
ORDER LINE;CDiscount;20092819592TLY3;28.09.2020 17:59;1-300057152;TOP-MalwaM6/140/sonoma;99,95;0;19,95;119,9;;TOP;shipped;43,95;0;0;1.10.2020 18:19;0000-00-00 00:00:00;UPS;0;0;9,59;119,9;28.09.2020 21:08;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;46,38
ORDER LINE;Monechelle;M200923823902;28.09.2020 19:14;1-300057155;TOP-MalwaM6/140/white;134,95;0;0;134,95;;TOP;shipped;43,95;0;0;30.09.2020 15:21;0000-00-00 00:00:00;UPS;0;20,24;0;354,9;28.09.2020 21:08;28.09.2020 21:10;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;0;2;3;48,27
ORDER LINE;Monechelle;M200923823902;28.09.2020 19:14;1-300057155;TOP-MalwaM6/140/white;134,95;0;0;134,95;;TOP;shipped;43,95;0;0;30.09.2020 15:21;0000-00-00 00:00:00;UPS;0;20,24;0;354,9;28.09.2020 21:08;28.09.2020 21:10;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting shipment;0;1;0;2;3;48,27
ORDER LINE;CDiscount;20092820172TH1V;28.09.2020 18:17;1-300057156;TOP-R60/white;66,95;0;9,95;76,9;;TOP;shipped;22,9;0;0;1.10.2020 19:16;0000-00-00 00:00:00;DPD;0;0;11,53;76,9;28.09.2020 21:08;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;2;1;7;29,65
ORDER LINE;CDiscount;20092820172TH1V;28.09.2020 18:17;1-300057156;TOP-R60/white;66,95;0;9,95;76,9;;TOP;shipped;22,9;0;0;1.10.2020 19:16;0000-00-00 00:00:00;DPD;0;0;11,53;76,9;28.09.2020 21:08;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;4;2;1;7;29,65
ORDER LINE;CDiscount;20092820122TIH3;28.09.2020 18:12;1-300057158;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:25;0000-00-00 00:00:00;UPS;0;0;5,49;109,9;28.09.2020 21:08;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;42,14
ORDER LINE;CDiscount;20092820122TIH3;28.09.2020 18:12;1-300057158;TOP-MalwaM6/140/white;89,95;0;19,95;109,9;;TOP;shipped;43,95;0;0;30.09.2020 15:25;0000-00-00 00:00:00;UPS;0;0;5,49;109,9;28.09.2020 21:08;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;0;2;3;42,14
ORDER LINE;CDiscount;20092820112TIRI;28.09.2020 18:11;1-300057159;TOP-2D2S/Wenge;119,95;0;19,95;139,9;;TOP;shipped;33,99;0;0;1.10.2020 18:16;0000-00-00 00:00:00;UPS;0;0;20,99;279,8;28.09.2020 21:08;28.09.2020 21:10;12.10.2020 00:00;21.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;1;3;61,6
